id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2024-198135,2024-05-31,1,Vente,72970.00,148,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0686,,,107,59.40,86,,,,,,,,2,2,Appartement,59.00,2,,,,,,2.3882340,47.0725050,000DY
2024-198135,2024-05-31,1,Vente,72970.00,148,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0686,,,107,59.40,86,,,,,,,,2,3,Dépendance,,0,,,,,,2.3882340,47.0725050,000DY
2024-198135,2024-05-31,1,Vente,72970.00,148,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0686,,,107,59.40,86,,,,,,,,2,3,Dépendance,,0,,,,,,2.3882340,47.0725050,000DY
2024-198137,2024-06-11,1,Vente,90000.00,10,,"BD G CLEMENCEAU",2510,18000,18033,Bourges,18,,,18033000HX0081,,,36,,4,,74,58.46,,,,,3,3,Dépendance,,0,,,,,,2.3997120,47.0855300,000HX
2024-198137,2024-06-11,1,Vente,90000.00,10,,"BD G CLEMENCEAU",2510,18000,18033,Bourges,18,,,18033000HX0081,,,36,,4,,74,58.46,,,,,3,2,Appartement,59.00,4,,,,,,2.3997120,47.0855300,000HX
2024-198137,2024-06-11,1,Vente,90000.00,10,,"BD G CLEMENCEAU",2510,18000,18033,Bourges,18,,,18033000HX0081,,,36,,4,,74,58.46,,,,,3,3,Dépendance,,0,,,,,,2.3997120,47.0855300,000HX
2024-198138,2024-05-31,1,Vente,210000.00,,,"AV MARX DORMOY",3820,18000,18033,Bourges,18,,,18033000HT0051,,,,,,,,,,,,,0,,,,,S,sols,,,100.00,2.4027930,47.0920410,000HT
2024-198138,2024-05-31,1,Vente,210000.00,34,B,"AV MARX DORMOY",3820,18000,18033,Bourges,18,,,18033000HT0454,,,,,,,,,,,,,0,2,Appartement,55.00,3,S,sols,,,96.00,2.4027020,47.0920870,000HT
2024-198138,2024-05-31,1,Vente,210000.00,34,B,"AV MARX DORMOY",3820,18000,18033,Bourges,18,,,18033000HT0454,,,,,,,,,,,,,0,2,Appartement,25.00,2,S,sols,,,96.00,2.4027020,47.0920870,000HT
2024-198138,2024-05-31,1,Vente,210000.00,34,B,"AV MARX DORMOY",3820,18000,18033,Bourges,18,,,18033000HT0454,,,,,,,,,,,,,0,2,Appartement,70.00,3,S,sols,,,96.00,2.4027020,47.0920870,000HT
2024-198143,2024-05-15,1,Vente,102000.00,,,"CRS DU BOIS LOPINEAU",0665,18000,18033,Bourges,18,,,18033000AI0045,,,,,,,,,,,,,0,,,,,S,sols,,,49.00,2.4040060,47.1238430,000AI
2024-198143,2024-05-15,1,Vente,102000.00,,,"CRS DU BOIS LOPINEAU",0665,18000,18033,Bourges,18,,,18033000AI0055,,,,,,,,,,,,,0,,,,,S,sols,,,325.00,2.4039500,47.1240170,000AI
2024-198143,2024-05-15,1,Vente,102000.00,23,,"PL DU 14 JUILLET",5040,18000,18033,Bourges,18,,,18033000AI0057,,,,,,,,,,,,,0,1,Maison,121.00,8,S,sols,,,77.00,2.4039630,47.1242570,000AI
2024-198143,2024-05-15,1,Vente,102000.00,,,"CRS DU BOIS LOPINEAU",0665,18000,18033,Bourges,18,,,18033000AI0058,,,,,,,,,,,,,0,,,,,S,sols,,,70.00,2.4039290,47.1241640,000AI
2024-198143,2024-05-15,1,Vente,102000.00,,,"CRS DES JARDINS",2975,18000,18033,Bourges,18,,,18033000AI0065,,,,,,,,,,,,,0,,,,,S,sols,,,277.00,2.4041980,47.1240900,000AI
2024-198143,2024-05-15,1,Vente,102000.00,,,"LE BOIS LOPINEAU",B018,18000,18033,Bourges,18,,,18033000AI0140,,,,,,,,,,,,,0,,,,,J,jardins,,,103.00,2.4044630,47.1233240,000AI
2024-198143,2024-05-15,1,Vente,102000.00,,,"LE BOIS LOPINEAU",B018,18000,18033,Bourges,18,,,18033000AI0144,,,,,,,,,,,,,0,,,,,J,jardins,,,234.00,2.4043500,47.1233380,000AI
2024-198143,2024-05-15,1,Vente,102000.00,3,,"CRS DU BOIS LOPINEAU",0665,18000,18033,Bourges,18,,,18033000AI0609,,,,,,,,,,,,,0,,,,,S,sols,,,52.00,2.4040120,47.1241990,000AI
2024-198152,2024-06-06,1,Vente,117900.00,40,,"RUE DE KOSZALIN",3265,18000,18033,Bourges,18,,,18033000DV0153,,,24,,7,64.59,,,,,,,2,1,Maison,65.00,3,,,,,,2.3939620,47.0544000,000DV
2024-198152,2024-06-06,1,Vente,117900.00,40,,"RUE DE KOSZALIN",3265,18000,18033,Bourges,18,,,18033000DV0153,,,24,,7,64.59,,,,,,,2,3,Dépendance,,0,,,,,,2.3939620,47.0544000,000DV
2024-198161,2024-06-12,1,Vente,50000.00,95,,"AV ARNAUD DE VOGUE",0193,18000,18033,Bourges,18,,,18033000BI0098,,,,,,,,,,,,,0,1,Maison,84.00,5,S,sols,,,434.00,2.4087660,47.0971320,000BI
2024-198166,2024-05-17,1,Vente,16000.00,7,,"RUE COURSARLON",1610,18000,18033,Bourges,18,,,18033000IO0124,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3956220,47.0846640,000IO
2024-198170,2024-06-07,1,Vente,220000.00,25,,"RUE DE LAZENAY",3390,18000,18033,Bourges,18,,,18033000DM0552,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",270.00,0,S,sols,,,566.00,2.3992790,47.0704180,000DM
2024-198170,2024-06-07,1,Vente,220000.00,71,,"RUE COLBERT",1410,18000,18033,Bourges,18,,,18033000DM0554,,2,,,,,,,,,,,0,,,,,,,,,,2.3994950,47.0704040,000DM
2024-198170,2024-06-07,1,Vente,220000.00,71,,"RUE COLBERT",1410,18000,18033,Bourges,18,,,18033000DM0583,,,,,,,,,,,,,0,,,,,S,sols,,,71.00,2.3994190,47.0704550,000DM
2024-198185,2024-06-03,1,Vente,4500.00,9016,,"IMP GAY LUSSAC",2451,18000,18033,Bourges,18,,,18033000AZ0350,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,16.00,2.4088950,47.1051760,000AZ
2024-198187,2024-06-12,1,Vente,65000.00,17,,"RUE FELIX PYAT",2070,18000,18033,Bourges,18,,,18033000IK0463,,,1,,16,9.04,8,35.08,,,,,3,2,Appartement,26.00,2,,,,,,2.4007360,47.0772750,000IK
2024-198187,2024-06-12,1,Vente,65000.00,17,,"RUE FELIX PYAT",2070,18000,18033,Bourges,18,,,18033000IK0463,,,1,,16,9.04,8,35.08,,,,,3,3,Dépendance,,0,,,,,,2.4007360,47.0772750,000IK
2024-198192,2024-06-12,1,Vente,72000.00,11,,"CHE DES PREBENDES",4880,18000,18033,Bourges,18,,,18033000BT0750,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4043290,47.0848400,000BT
2024-198192,2024-06-12,1,Vente,72000.00,11,,"CHE DES PREBENDES",4880,18000,18033,Bourges,18,,,18033000BT0750,,,14,,30,,,,,,,,2,2,Appartement,44.00,2,,,,,,2.4043290,47.0848400,000BT
2024-198192,2024-06-12,1,Vente,72000.00,11,,"CHE DES PREBENDES",4880,18000,18033,Bourges,18,,,18033000BT0750,,,14,,30,,,,,,,,2,3,Dépendance,,0,,,,,,2.4043290,47.0848400,000BT
2024-198195,2024-06-14,1,Vente,95000.00,29,,"CHE VIGNES DE CHAPPE",5810,18000,18033,Bourges,18,,,18033000BX0032,,,,,,,,,,,,,0,1,Maison,90.00,5,S,sols,,,375.00,2.4257940,47.0906960,000BX
2024-198196,2024-06-07,1,Vente,216000.00,9063,,"RUE DE TOURAINE",5618,18000,18033,Bourges,18,,,18033000IR0069,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,16.00,2.4140760,47.0635970,000IR
2024-198196,2024-06-07,1,Vente,216000.00,63,,"RUE DE TOURAINE",5618,18000,18033,Bourges,18,,,18033000IR0071,,,,,,,,,,,,,0,1,Maison,142.00,4,S,sols,,,382.00,2.4140930,47.0636790,000IR
2024-198214,2024-05-27,1,Vente,175000.00,40,,"RUE ALAIN FOURNIER",0080,18000,18033,Bourges,18,,,18033000BT0402,,,,,,,,,,,,,0,1,Maison,108.00,5,S,sols,,,304.00,2.4086560,47.0821340,000BT
2024-198214,2024-05-27,1,Vente,175000.00,40,,"RUE ALAIN FOURNIER",0080,18000,18033,Bourges,18,,,18033000BT0402,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,304.00,2.4086560,47.0821340,000BT
2024-198217,2024-06-10,1,Vente,86000.00,70,A,"RTE DE LA CHAPELLE",1060,18000,18033,Bourges,18,,,18033000ET0347,,,74,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3796290,47.0765090,000ET
2024-198217,2024-06-10,1,Vente,86000.00,70,A,"RTE DE LA CHAPELLE",1060,18000,18033,Bourges,18,,,18033000ET0347,,,2,42.65,,,,,,,,,1,2,Appartement,42.00,2,,,,,,2.3796290,47.0765090,000ET
2024-198218,2024-05-27,1,Vente,450000.00,5,B,"BD G CLEMENCEAU",2510,18000,18033,Bourges,18,,,18033000HX0148,,,33,,,,,,,,,,1,4,"Local industriel. commercial ou assimilé",379.00,0,,,,,,2.4014500,47.0855420,000HX
2024-198218,2024-05-27,1,Vente,450000.00,5,,"BD G CLEMENCEAU",2510,18000,18033,Bourges,18,,,18033000HX0149,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",314.00,0,S,sols,,,215.00,2.4014100,47.0857820,000HX
2024-198222,2024-06-10,1,Vente,322000.00,66,,"RUE EMILE MARTIN",1940,18000,18033,Bourges,18,,,18033000IK0113,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,217.00,2.4054740,47.0783980,000IK
2024-198222,2024-06-10,1,Vente,322000.00,66,,"RUE EMILE MARTIN",1940,18000,18033,Bourges,18,,,18033000IK0113,,,,,,,,,,,,,0,1,Maison,132.00,7,S,sols,,,217.00,2.4054740,47.0783980,000IK
2024-198224,2024-06-11,1,Vente,120000.00,1,,"RUE LOUIS PAULIAT",3560,18000,18033,Bourges,18,,,18033000IO0212,,,87,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3968570,47.0827920,000IO
2024-198224,2024-06-11,1,Vente,120000.00,1,,"RUE EDOUARD BRANLY",1900,18000,18033,Bourges,18,,,18033000IO0605,,,13,,14,,5,87.30,,,,,3,2,Appartement,87.00,4,,,,,,2.3946380,47.0854980,000IO
2024-198224,2024-06-11,1,Vente,120000.00,1,,"RUE EDOUARD BRANLY",1900,18000,18033,Bourges,18,,,18033000IO0605,,,13,,14,,5,87.30,,,,,3,3,Dépendance,,0,,,,,,2.3946380,47.0854980,000IO
2024-198227,2024-06-14,1,Vente,86000.00,39,,"AV DES PRES LE ROI",4930,18000,18033,Bourges,18,,,18033000HS0123,,,45,53.27,,,,,,,,,1,2,Appartement,53.00,2,,,,,,2.3893950,47.0935060,000HS
2024-198227,2024-06-14,1,Vente,86000.00,37,,"AV DES PRES LE ROI",4930,18000,18033,Bourges,18,,,18033000HS0123,,,108,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3893950,47.0935060,000HS
2024-198237,2024-06-14,1,Vente,212000.00,8,E,"COUR DES JACOBINS",2938,18000,18033,Bourges,18,,,18033000IO0375,,,1174,,1182,,,,,,,,2,3,Dépendance,,0,,,,,,2.3950690,47.0825730,000IO
2024-198237,2024-06-14,1,Vente,212000.00,8,E,"COUR DES JACOBINS",2938,18000,18033,Bourges,18,,,18033000IO0375,,,1174,,1182,,,,,,,,2,3,Dépendance,,0,,,,,,2.3950690,47.0825730,000IO
2024-198237,2024-06-14,1,Vente,212000.00,3,,"RUE MAYET GENETRY",3890,18000,18033,Bourges,18,,,18033000IO0375,,,1230,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3950690,47.0825730,000IO
2024-198237,2024-06-14,1,Vente,212000.00,8,E,"COUR DES JACOBINS",2938,18000,18033,Bourges,18,,,18033000IO0375,,,1174,,1182,,,,,,,,2,2,Appartement,88.00,4,,,,,,2.3950690,47.0825730,000IO
2024-198237,2024-06-14,1,Vente,212000.00,,,"COUR DES JACOBINS",2938,18000,18033,Bourges,18,,,18033000IO0390,,,,,,,,,,,,,0,,,,,S,sols,,,485.00,2.3958290,47.0830000,000IO
2024-198240,2024-06-14,1,Vente,168000.00,8,B,"RUE EUGENE DELACROIX",2020,18000,18033,Bourges,18,,,18033000CH0704,,,,,,,,,,,,,0,1,Maison,55.00,3,S,sols,,,191.00,2.4116230,47.0778220,000CH
2024-198259,2024-06-14,1,Vente,307000.00,10,,"RUE DES ARMURIERS",0190,18000,18033,Bourges,18,,,18033000IO0411,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3947410,47.0824700,000IO
2024-198259,2024-06-14,1,Vente,307000.00,10,,"RUE DES ARMURIERS",0190,18000,18033,Bourges,18,,,18033000IO0411,,,15,40.40,,,,,,,,,1,2,Appartement,45.00,2,,,,,,2.3947410,47.0824700,000IO
2024-198259,2024-06-14,1,Vente,307000.00,10,,"RUE DES ARMURIERS",0190,18000,18033,Bourges,18,,,18033000IO0411,,,4,,5,,6,,7,,8,,6,3,Dépendance,,0,,,,,,2.3947410,47.0824700,000IO
2024-198259,2024-06-14,1,Vente,307000.00,10,,"RUE DES ARMURIERS",0190,18000,18033,Bourges,18,,,18033000IO0411,,,10,,,,,,,,,,1,,,,,S,sols,,,1.00,2.3947410,47.0824700,000IO
2024-198259,2024-06-14,1,Vente,307000.00,10,,"RUE DES ARMURIERS",0190,18000,18033,Bourges,18,,,18033000IO0411,,,4,,5,,6,,7,,8,,6,2,Appartement,96.00,3,,,,,,2.3947410,47.0824700,000IO
2024-198259,2024-06-14,1,Vente,307000.00,10,,"RUE DES ARMURIERS",0190,18000,18033,Bourges,18,,,18033000IO0411,,,4,,5,,6,,7,,8,,6,3,Dépendance,,0,,,,,,2.3947410,47.0824700,000IO
2024-198260,2024-06-11,1,Vente,3500.00,,,"LES PICAULTS",B198,18000,18033,Bourges,18,,,18033000BW0085,,,,,,,,,,,,,0,,,,,J,jardins,,,1033.00,2.4141180,47.0866040,000BW
2024-198262,2024-06-14,1,Vente,74200.00,13,,"AV LOUIS 11",3588,18000,18033,Bourges,18,,,18033000EW0389,,,116,,74,54.10,,,,,,,2,2,Appartement,54.00,2,,,,,,2.3873960,47.0804640,000EW
2024-198262,2024-06-14,1,Vente,74200.00,13,,"AV LOUIS 11",3588,18000,18033,Bourges,18,,,18033000EW0389,,,116,,74,54.10,,,,,,,2,3,Dépendance,,0,,,,,,2.3873960,47.0804640,000EW
2024-198262,2024-06-14,1,Vente,74200.00,13,,"AV LOUIS 11",3588,18000,18033,Bourges,18,,,18033000EW0389,,,116,,74,54.10,,,,,,,2,3,Dépendance,,0,,,,,,2.3873960,47.0804640,000EW
2024-198265,2024-06-04,1,Vente,74000.00,4,,"AV H LAUDIER",2840,18000,18033,Bourges,18,,,18033000HT0216,,,11,,35,,54,60.00,,,,,3,3,Dépendance,,0,,,,,,2.3947870,47.0920190,000HT
2024-198265,2024-06-04,1,Vente,74000.00,4,,"AV H LAUDIER",2840,18000,18033,Bourges,18,,,18033000HT0216,,,11,,35,,54,60.00,,,,,3,2,Appartement,60.00,3,,,,,,2.3947870,47.0920190,000HT
2024-198266,2024-06-04,1,Vente,134850.00,,,"CHE DU FOUR A CHAUX",2158,18000,18033,Bourges,18,,,18033000EH0742,,,,,,,,,,,,,0,,,,,J,jardins,,,98.00,2.3861460,47.0645940,000EH
2024-198266,2024-06-04,1,Vente,134850.00,172,,"AV DE ST-AMAND",5280,18000,18033,Bourges,18,,,18033000EH0744,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,123.00,2.3863800,47.0645780,000EH
2024-198266,2024-06-04,1,Vente,134850.00,172,,"AV DE ST-AMAND",5280,18000,18033,Bourges,18,,,18033000EH0744,,,,,,,,,,,,,0,1,Maison,78.00,4,S,sols,,,123.00,2.3863800,47.0645780,000EH
2024-198270,2024-06-03,1,Vente,155000.00,11,,"BD AUGER",0220,18000,18033,Bourges,18,,,18033000CH0006,,,,,,,,,,,,,0,1,Maison,87.00,4,S,sols,,,170.00,2.4108130,47.0774440,000CH
2024-198270,2024-06-03,1,Vente,155000.00,11,,"BD AUGER",0220,18000,18033,Bourges,18,,,18033000CH0006,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,170.00,2.4108130,47.0774440,000CH
2024-198275,2024-06-13,1,Vente,150000.00,1,,"RUE SENTE AUX LOUPS",5460,18000,18033,Bourges,18,,,18033000BD0045,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500.00,2.3986200,47.1012800,000BD
2024-198275,2024-06-13,1,Vente,150000.00,1,,"RUE SENTE AUX LOUPS",5460,18000,18033,Bourges,18,,,18033000BD0045,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",21.00,0,S,sols,,,500.00,2.3986200,47.1012800,000BD
2024-198275,2024-06-13,1,Vente,150000.00,1,,"RUE SENTE AUX LOUPS",5460,18000,18033,Bourges,18,,,18033000BD0045,,,,,,,,,,,,,0,1,Maison,90.00,4,S,sols,,,500.00,2.3986200,47.1012800,000BD
2024-198279,2024-05-23,1,Vente,103000.00,91,F,"RUE LOUIS BILLANT",3505,18000,18033,Bourges,18,,,18033000AR0247,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,773.00,2.3981820,47.1065000,000AR
2024-198279,2024-05-23,1,Vente,103000.00,91,F,"RUE LOUIS BILLANT",3505,18000,18033,Bourges,18,,,18033000AR0247,,,,,,,,,,,,,0,1,Maison,55.00,3,S,sols,,,773.00,2.3981820,47.1065000,000AR
2024-198279,2024-05-23,1,Vente,103000.00,,,"LE PRE FOUCAUD",B225,18000,18033,Bourges,18,,,18033000AR0416,,,,,,,,,,,,,0,,,,,P,prés,,,107.00,2.3981050,47.1064370,000AR
2024-198282,2024-05-21,1,Vente,55200.00,7,A,"RUE NOTRE DAME",4260,18000,18033,Bourges,18,,,18033000HV0360,,,4,,,,,,,,,,1,2,Appartement,36.00,2,,,,,,2.3933700,47.0868720,000HV
2024-198290,2024-05-31,1,Vente,75000.00,87,,"RUE DE VAUVERT",5730,18000,18033,Bourges,18,,,18033000EY0059,,,238,,241,,255,,256,,,,4,3,Dépendance,,0,,,,,,2.3778850,47.0821530,000EY
2024-198290,2024-05-31,1,Vente,75000.00,87,,"RUE DE VAUVERT",5730,18000,18033,Bourges,18,,,18033000EY0059,,,238,,241,,255,,256,,,,4,3,Dépendance,,0,,,,,,2.3778850,47.0821530,000EY
2024-198290,2024-05-31,1,Vente,75000.00,87,,"RUE DE VAUVERT",5730,18000,18033,Bourges,18,,,18033000EY0059,,,238,,241,,255,,256,,,,4,3,Dépendance,,0,,,,,,2.3778850,47.0821530,000EY
2024-198290,2024-05-31,1,Vente,75000.00,87,,"RUE DE VAUVERT",5730,18000,18033,Bourges,18,,,18033000EY0059,,,238,,241,,255,,256,,,,4,2,Appartement,192.00,8,,,,,,2.3778850,47.0821530,000EY
2024-198290,2024-05-31,1,Vente,75000.00,85,,"RUE DE VAUVERT",5730,18000,18033,Bourges,18,,,18033000EY0059,,,275,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3778850,47.0821530,000EY
2024-198290,2024-05-31,1,Vente,75000.00,85,,"RUE DE VAUVERT",5730,18000,18033,Bourges,18,,,18033000EY0059,,,274,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3778850,47.0821530,000EY
2024-198291,2024-05-22,1,Vente,39500.00,18,,"CRS BEAUVOIR",0430,18000,18033,Bourges,18,,,18033000HV0013,,,206,20.40,216,,,,,,,,2,3,Dépendance,,0,,,,,,2.3994650,47.0903670,000HV
2024-198291,2024-05-22,1,Vente,39500.00,18,,"CRS BEAUVOIR",0430,18000,18033,Bourges,18,,,18033000HV0013,,,206,20.40,216,,,,,,,,2,2,Appartement,21.00,1,,,,,,2.3994650,47.0903670,000HV
2024-198292,2024-05-27,1,Vente,273450.00,33,,"RUE PORTE JAUNE",4830,18000,18033,Bourges,18,,,18033000IO0237,,,12,,13,,15,,8,93.69,,,4,3,Dépendance,,0,,,,,,2.3984740,47.0828560,000IO
2024-198292,2024-05-27,1,Vente,273450.00,33,,"RUE PORTE JAUNE",4830,18000,18033,Bourges,18,,,18033000IO0237,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3984740,47.0828560,000IO
2024-198292,2024-05-27,1,Vente,273450.00,33,,"RUE PORTE JAUNE",4830,18000,18033,Bourges,18,,,18033000IO0237,,,12,,13,,15,,8,93.69,,,4,2,Appartement,98.00,4,,,,,,2.3984740,47.0828560,000IO
2024-198292,2024-05-27,1,Vente,273450.00,33,,"RUE PORTE JAUNE",4830,18000,18033,Bourges,18,,,18033000IO0237,,,12,,13,,15,,8,93.69,,,4,3,Dépendance,,0,,,,,,2.3984740,47.0828560,000IO
2024-198292,2024-05-27,1,Vente,273450.00,33,,"RUE PORTE JAUNE",4830,18000,18033,Bourges,18,,,18033000IO0237,,,12,,13,,15,,8,93.69,,,4,3,Dépendance,,0,,,,,,2.3984740,47.0828560,000IO
2024-198295,2024-05-28,1,Vente,150000.00,9004,,"ALL DES PRES FLEURIS",4926,18000,18033,Bourges,18,,,18033000HV0533,,,287,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3982720,47.0888110,000HV
2024-198295,2024-05-28,1,Vente,150000.00,8,,"ALL DES PRES FLEURIS",4926,18000,18033,Bourges,18,,,18033000HV0533,,,141,,6,,,,,,,,2,2,Appartement,84.00,4,,,,,,2.3982720,47.0888110,000HV
2024-198295,2024-05-28,1,Vente,150000.00,8,,"ALL DES PRES FLEURIS",4926,18000,18033,Bourges,18,,,18033000HV0533,,,141,,6,,,,,,,,2,3,Dépendance,,0,,,,,,2.3982720,47.0888110,000HV
2024-198295,2024-05-28,1,Vente,150000.00,,,"ALL DES PRES FLEURIS",4926,18000,18033,Bourges,18,,,18033000HV0625,,,,,,,,,,,,,0,,,,,S,sols,,,1530.00,2.3975320,47.0895260,000HV
2024-198305,2024-06-13,1,Vente,57000.00,55,,"RUE DES DAHLIAS",1710,18000,18033,Bourges,18,,,18033000BT0155,,,,,,,,,,,,,0,1,Maison,30.00,1,S,sols,,,83.00,2.4141610,47.0840210,000BT
2024-198306,2024-06-14,1,Vente,55000.00,24,,"RUE EDOUARD BRANLY",1900,18000,18033,Bourges,18,,,18033000IO0083,,,1,30.25,62,,,,,,,,2,2,Appartement,29.00,1,,,,,,2.3971890,47.0855100,000IO
2024-198306,2024-06-14,1,Vente,55000.00,24,,"RUE EDOUARD BRANLY",1900,18000,18033,Bourges,18,,,18033000IO0083,,,1,30.25,62,,,,,,,,2,3,Dépendance,,0,,,,,,2.3971890,47.0855100,000IO
2024-198307,2024-06-05,1,Vente,129000.00,31,,"RUE STE-ANGELIQUE",5380,18000,18033,Bourges,18,,,18033000DX0145,,,,,,,,,,,,,0,1,Maison,80.00,4,S,sols,,,523.00,2.3878700,47.0648050,000DX
2024-198308,2024-06-14,1,Vente,128000.00,22,,"RUE GUTENBERG",2760,18000,18033,Bourges,18,,,18033000ER0068,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,319.00,2.3748930,47.0735460,000ER
2024-198308,2024-06-14,1,Vente,128000.00,22,,"RUE GUTENBERG",2760,18000,18033,Bourges,18,,,18033000ER0068,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,319.00,2.3748930,47.0735460,000ER
2024-198308,2024-06-14,1,Vente,128000.00,22,,"RUE GUTENBERG",2760,18000,18033,Bourges,18,,,18033000ER0068,,,,,,,,,,,,,0,1,Maison,112.00,7,S,sols,,,319.00,2.3748930,47.0735460,000ER
2024-198309,2024-06-14,1,Vente,90000.00,87,,"RUE DE VAUVERT",5730,18000,18033,Bourges,18,,,18033000EY0059,,,195,,226,68.39,,,,,,,2,3,Dépendance,,0,,,,,,2.3778850,47.0821530,000EY
2024-198309,2024-06-14,1,Vente,90000.00,85,,"RUE DE VAUVERT",5730,18000,18033,Bourges,18,,,18033000EY0059,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3778850,47.0821530,000EY
2024-198309,2024-06-14,1,Vente,90000.00,87,,"RUE DE VAUVERT",5730,18000,18033,Bourges,18,,,18033000EY0059,,,195,,226,68.39,,,,,,,2,2,Appartement,69.00,3,,,,,,2.3778850,47.0821530,000EY
2024-198309,2024-06-14,1,Vente,90000.00,87,,"RUE DE VAUVERT",5730,18000,18033,Bourges,18,,,18033000EY0059,,,195,,226,68.39,,,,,,,2,3,Dépendance,,0,,,,,,2.3778850,47.0821530,000EY
2024-198311,2024-06-13,1,Vente,11000.00,150,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0686,,,14,19.00,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3882340,47.0725050,000DY
2024-198314,2024-06-12,1,Vente,90000.00,30,,"RUE DIDEROT",1780,18000,18033,Bourges,18,,,18033000DZ0046,,,,,,,,,,,,,0,1,Maison,66.00,3,S,sols,,,401.00,2.3852680,47.0745640,000DZ
2024-198314,2024-06-12,1,Vente,90000.00,30,,"RUE DIDEROT",1780,18000,18033,Bourges,18,,,18033000DZ0046,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,401.00,2.3852680,47.0745640,000DZ
2024-198315,2024-06-13,1,Vente,338000.00,,,"BD JEAN MERMOZ",3100,18000,18033,Bourges,18,,,18033000EI0052,,,,,,,,,,,,,0,,,,,T,terres,,,513.00,2.3813500,47.0698610,000EI
2024-198315,2024-06-13,1,Vente,338000.00,3,,"AV DES FRERES VOISIN",2250,18000,18033,Bourges,18,,,18033000EI0053,,,,,,,,,,,,,0,1,Maison,150.00,7,S,sols,,,513.00,2.3810970,47.0699930,000EI
2024-198317,2024-06-05,1,Vente,209000.00,1,,"RUE MICHEL SERVET",3990,18000,18033,Bourges,18,,,18033000IO0090,,,2,101.82,,,,,,,,,1,2,Appartement,102.00,3,,,,,,2.3962140,47.0856010,000IO
2024-198318,2024-06-07,1,Vente,63000.00,9,B,"RUE LOUIS MALLET",3554,18000,18033,Bourges,18,,,18033000EW0342,,,26,42.87,3,,,,,,,,2,3,Dépendance,,0,,,,,,2.3873190,47.0782630,000EW
2024-198318,2024-06-07,1,Vente,63000.00,9,B,"RUE LOUIS MALLET",3554,18000,18033,Bourges,18,,,18033000EW0342,,,26,42.87,3,,,,,,,,2,2,Appartement,42.00,1,,,,,,2.3873190,47.0782630,000EW
2024-198318,2024-06-07,1,Vente,63000.00,9,B,"RUE LOUIS MALLET",3554,18000,18033,Bourges,18,,,18033000EW0342,,,26,42.87,3,,,,,,,,2,3,Dépendance,,0,,,,,,2.3873190,47.0782630,000EW
2024-198319,2024-06-06,1,Vente,53000.00,125,,"RUE CHARLET",1160,18000,18033,Bourges,18,,,18033000BV0141,,,37,59.17,85,,,,,,,,2,2,Appartement,54.00,3,,,,,,2.4186180,47.0845080,000BV
2024-198319,2024-06-06,1,Vente,53000.00,125,,"RUE CHARLET",1160,18000,18033,Bourges,18,,,18033000BV0141,,,37,59.17,85,,,,,,,,2,3,Dépendance,,0,,,,,,2.4186180,47.0845080,000BV
